can_smiles_solute,can_smiles_solvent,DGsolv,index,Exp_or_QM,Train/Valid/Test,predicted
CCC(C)=O,Cc1cccc(C)c1,-4.09,6018,Exp,Valid,-4.0376267
CCCCCO,Brc1ccccc1,-5.24,9236,Exp,Valid,-5.2267957
CC(=O)O,CCCCCCO,-6.51,2682,Exp,Valid,-6.605903
COC(C)(OC)OC,O,-4.42,13029,Exp,Valid,-4.408351
Cc1ccc(O)cc1,CCCCCC,-5.765000000000001,15044,Exp,Valid,-5.758871
CCCCCC(=O)OC,C1CCC2CCCCC2C1,-5.51,7612,Exp,Valid,-5.4109793
CCOP(=O)(OCC)OCC,CC(Cl)Cl,-9.59,11322,Exp,Valid,-9.822236
C#CC=C,C1COCCO1,-3.21,187,Exp,Valid,-3.09757
CCc1ccccc1,CC(O)CO,-4.1,11775,Exp,Valid,-4.1031885
CCCC#N,[H]O[H],-3.58,6681,Exp,Valid,-3.4762785
CCO,OCCOCCO,-4.56,10783,Exp,Valid,-4.777869
CCC(C)=O,ClCCl,-5.26,6029,Exp,Valid,-4.9428205
CC(Cl)(Cl)Cl,CC(=O)CC(C)C,-4.28,4638,Exp,Valid,-4.165029
Sc1ccccc1,CCCCCCCCCCCCCCCC,-5.61,22517,Exp,Valid,-6.0779786
CC(=O)CC(C)=O,CC(C)O,-5.03,2409,Exp,Valid,-5.0869613
CCC[N+](=O)[O-],CCCCCC,-4.05,10207,Exp,Valid,-4.0143785
CCOCCO,COC(C)=O,-5.89,11256,Exp,Valid,-6.179817
C,CC(C)CO,0.4,353,Exp,Valid,0.4073669
CCCCCl,CCCCOCCCC,-4.11,9377,Exp,Valid,-4.1376452
CCC#N,N#Cc1ccccc1,-4.82,5666,Exp,Valid,-4.349798
c1ccc2cc3ccccc3cc2c1,CC(O)COC(C)(C)C,-10.53,23279,Exp,Valid,-10.813665
C1COCCO1,CCCCCCC,-4.01,994,Exp,Valid,-4.0631094
CCCC(C)(C)C,O,2.88,6803,Exp,Valid,2.8509805
CC(F)F,CN1CCCC1=O,-2.02,4715,Exp,Valid,-2.131927
CC(C)CCC(C)C,COCCO,-3.43,4027,Exp,Valid,-3.3978534
CCc1ccccc1,C=CCCCCCCCCCCCCCC,-5.07,11768,Exp,Valid,-5.127163
CCCCN(CC)N=O,CC(C)CC(C)(C)C,-6.49,9404,Exp,Valid,-6.577935
CCC(=O)O,CCCCOCCCC,-6.11,5732,Exp,Valid,-5.5905366
c1ccc2ccccc2c1,CCO,-7.08,23357,Exp,Valid,-7.1297603
C=CC=C,CCCCCCC,-2.67,1714,Exp,Valid,-2.3694847
C#C,CC(C)CC(C)(C)C,-0.37,117,Exp,Valid,-0.79188955
C=CCCCCC,OCc1ccco1,-3.1,1960,Exp,Valid,-3.0861979
C1CCCCC1,C=CCCCCCC,-4.18,705,Exp,Valid,-4.1982193
C1CO1,C1CO1,-3.33,958,Exp,Valid,-3.5126195
O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,CCCCCO,-13.16,19494,Exp,Valid,-12.986973
O=C(O)c1ccccc1,CCCC(C)O,-9.52,19806,Exp,Valid,-9.242308
CCCCC1CCCCC1,CCCCC1CCCCC1,-6.69,7548,Exp,Valid,-6.626718
C=CCCC,CCCCCCCC,-3.1,1837,Exp,Valid,-3.0503728
O=C(O)c1ccc(Cl)cc1,CCCCOC(C)=O,-9.84,19535,Exp,Valid,-9.907944
C1CCOC1,ClC(Cl)Cl,-5.12,920,Exp,Valid,-5.2787647
c1ccncc1,C1CCCCC1,-4.3,23529,Exp,Valid,-4.337205
CCC1=CCCCC1,CCC1=CCCCC1,-5.71,6503,Exp,Valid,-5.4636116
Oc1ccc(Br)cc1,ClCCl,-9.09,22199,Exp,Valid,-8.882512
CCCC(C)C,O=C1CCCCC1,-3.16,6937,Exp,Valid,-3.1775744
OC1CCCCC1,CCCCOC(C)=O,-7.07,21839,Exp,Valid,-6.857389
Cc1ccccc1C,O,-0.895,15560,Exp,Valid,-0.9289452
FC(F)(F)F,CCO,0.98,16938,Exp,Valid,1.2424343
COC(=O)c1ccc(N(C)C)cc1,O,-7.01,12911,Exp,Valid,-5.9815435
CC(C)CCC(C)(C)C,CC(C)CCC(C)(C)C,-5.16,3970,Exp,Valid,-5.2067122
C1CCCCC1,OCCCO,-2.19,827,Exp,Valid,-2.2371287
CC(C)CCC(C)C,CCCCCCCCCCCC,-4.63,4007,Exp,Valid,-4.6149354
C#CCCCCC,O,0.59,240,Exp,Valid,0.38781574
O=c1cc[nH]c(=O)[nH]1,CCOC(C)=O,-15.43,21708,Exp,Valid,-15.588171
O=CC1CC=CCC1,O=CC1CC=CCC1,-6.63,20690,Exp,Valid,-6.876205
C1CC1,O,0.75,648,Exp,Valid,0.65316516
CCC(C)C,CN(C)C=O,-1.9,6119,Exp,Valid,-1.8914877
CCCCO,C=CCCCCCCCCCCCCCC,-3.66,9516,Exp,Valid,-3.5288482
CC(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,-4.24,4653,Exp,Valid,-4.280443
CCCCCCC,C=CCCCCCC,-4.63,7961,Exp,Valid,-4.6521754
Oc1ccc2ccccc2c1,O,-8.12,22285,Exp,Valid,-7.7421184
CCCCC,CC(C)O,-2.6,7418,Exp,Valid,-2.6132174
CCCCCCCCCCCCCCO,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,-9.9,8819,Exp,Valid,-10.707577
c1ccc2cc3ccccc3cc2c1,CCC(C)=O,-11.35,23281,Exp,Valid,-11.44279
CC(F)(Cl)Cl,CC(F)(Cl)Cl,-3.44,4683,Exp,Valid,-3.3716304
CCCCCC,OCCOCCOCCOCCO,-1.65,7849,Exp,Valid,-1.7061054
O=C(O)CCC(=O)O,O=C1CCCCC1,-11.65,19020,Exp,Valid,-11.606108
ClCCCl,CCCCCl,-4.42,16114,Exp,Valid,-4.755232
Oc1ccc(Br)cc1,CCc1ccccc1,-8.54,22195,Exp,Valid,-8.617464
COc1cc(C=O)ccc1O,O,-8.76,13498,Exp,Valid,-7.952381
CC(C)OC(C)C,CCCCCCCCCCCCCCCC,-4.02,4434,Exp,Valid,-3.6818337
CCCCCOC(=O)CCC,CCCCCOC(=O)CCC,-6.97,9283,Exp,Valid,-7.1299186
CCCCCC,C1CCCCC1,-4.06,7709,Exp,Valid,-4.12344
CCCCN(CC)C(=O)SCCC,O,-3.64,9403,Exp,Valid,-3.9522161
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,CCO,-14.45,19381,Exp,Valid,-14.535426
CC(C)C(C)(C)C,O,2.62,3587,Exp,Valid,2.4690292
CCCCC,CCOC(=O)c1ccccc1C(=O)OCC,-2.11,7465,Exp,Valid,-2.0597749
CCCO,Brc1ccccc1,-3.7,9948,Exp,Valid,-3.711416
CC,CCCO,-0.61,4892,Exp,Valid,-0.6311031
CCc1cnccn1,CCCCOCCCC,-5.87,11848,Exp,Valid,-5.4557376
CCOC(=O)CCC(C)=O,CCOC(=O)CCC(C)=O,-7.97,10926,Exp,Valid,-7.4537754
O=[N+]([O-])c1cc(Cl)ccc1Cl,CCCCCC,-7.77,21239,Exp,Valid,-7.729648
CCCc1ccccc1,OCCO,-3.65,10248,Exp,Valid,-3.5650096
Cc1ccccc1,S=C=S,-5.359999999999999,15472,Exp,Valid,-5.3616476
Clc1ccc(Cl)c(Cl)c1,Clc1ccc(Cl)c(Cl)c1,-7.55,16446,Exp,Valid,-7.7175555
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,-13.04,16029,Exp,Valid,-13.400164
[H][H],CC(C)CCO,1.76,22567,Exp,Valid,1.6265776
CCCCO,CCC(C)O,-6.1,9528,Exp,Valid,-6.1175256
ClCCCl,ClC(Cl)(Cl)Cl,-4.3,16128,Exp,Valid,-4.30738
CC(Br)Br,CC(Br)Br,-5.32,3019,Exp,Valid,-5.248395
Cc1cc(C)c(C)cc1C,CCCCCCCO,-6.78,14611,Exp,Valid,-6.7736897
C1=CCCC1,CN(C)C=O,-2.93,567,Exp,Valid,-3.10773
CC(=O)OCCC(C)C,CCCCCCCCCCCCCCCC,-4.96,2805,Exp,Valid,-4.945517
N#N,CC(C)CC(C)(C)C,0.88,17365,Exp,Valid,1.2414767
C=CC(C)C,CCCCCCCC,-2.92,1580,Exp,Valid,-2.9118447
O=C=O,C1CCOC1,-1.12,20610,Exp,Valid,-1.0717329
CCc1cccs1,CCc1cccs1,-5.75,11837,Exp,Valid,-5.682434
CC=Cc1ccc(O)c(OC)c1,O,-6.33,5598,Exp,Valid,-5.832572
c1ccc2c(c1)Cc1ccccc1O2,ClC(Cl)(Cl)Cl,-10.75,23104,Exp,Valid,-10.77553
c1ccncc1,O,-4.695,23558,Exp,Valid,-4.4364605
CC(C)CC(C)C,CNC=O,-2.49,3885,Exp,Valid,-2.411939
c1ccccc1,CCCCOCCCC,-4.11,23454,Exp,Valid,-4.1188045
CCCCC(C)C,CC#N,-2.99,7274,Exp,Valid,-2.9251552
C=C,CC(C)O,-0.45,1328,Exp,Valid,-0.49704978
CCCCCCCC(C)=O,O,-2.5,8133,Exp,Valid,-2.5775223
C#CCCCCC,c1ccc(C2CCCCC2)cc1,-4.56,243,Exp,Valid,-4.4691596
c1ccc2c(c1)Nc1ccccc1S2,CCCO,-13.06,23135,Exp,Valid,-13.191161
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,O,-3.29,16276,Exp,Valid,-2.8721728
Cc1ccccc1,CCCCOCCCC,-4.875,15410,Exp,Valid,-4.9598417
Oc1ccccc1Br,CCCCCC,-6.52,22373,Exp,Valid,-6.372882
O=C(O)c1ccccc1,CCCCOCCCC,-8.8,19813,Exp,Valid,-7.860197
c1cc[nH]c1,CCCCCCCCO,-5.28,22818,Exp,Valid,-5.544812
CCC(C)C1CCCCC1,CCC(C)C1CCCCC1,-6.61,6137,Exp,Valid,-6.635452
CCCCCC,CCCCCCCCCCCCO,-3.31,7760,Exp,Valid,-3.324434
C[N+](=O)[O-],ICI,-3.76,14401,Exp,Valid,-4.472503
Cc1cccc(C)c1,CCOCC,-5.56,15231,Exp,Valid,-5.601865
FCC(F)F,FCC(F)F,-3.02,17044,Exp,Valid,-2.8203654
Cc1cccc(C)c1,CCCCCC(C)C,-5.12,15226,Exp,Valid,-5.3977647
ClC(Cl)Cl,CNC(C)=O,-4.57,15996,Exp,Valid,-4.50777
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,O,-3.62,16390,Exp,Valid,-3.473493
CC[S](CC)(c1ccc(Cl)cc1Cl)=P([O-])([O-])[O-],CCCCCCCCO,-10.87,11644,Exp,Valid,-12.457782
c1cc2c3c(cccc3c1)CC2,CCCCC(CC)CO,-8.66,22717,Exp,Valid,-8.615781
CCCC(=O)OCC,O=CN1CCOCC1,-4.61,6756,Exp,Valid,-4.8182955
CC(C)(C)C,CCO,-2.2,3126,Exp,Valid,-1.8574772
C=CCCCC,OCCOCCOCCOCCO,-1.94,1916,Exp,Valid,-1.9381139
O=Cc1ccco1,O=Cc1ccco1,-6.82,20856,Exp,Valid,-5.765503
O=O,COC(C)=O,0.77,20923,Exp,Valid,0.4038318
ClCCl,CCCCCCCCCCCCO,-2.91,16165,Exp,Valid,-2.9021158
O=C(O)c1ccccc1,C=CCCCCCCCCCCCCCC,-5.84,19795,Exp,Valid,-6.045652
CCCCl,CCCCCCCCO,-3.06,9848,Exp,Valid,-2.8911128
CCS(c1ccc(C#N)cc1)=P([O-])([O-])c1ccccc1,CCCCCCCCO,-11.06,11530,Exp,Valid,-14.630487
CCCCOC,CCCCOC,-4.18,9686,Exp,Valid,-4.060774
CC(C)OC(C)C,CCCCO,-3.75,4439,Exp,Valid,-3.7885666
CN,Cc1ccccc1C,-3.2,12273,Exp,Valid,-2.525334
c1cc2c3c(cccc3c1)CC2,CCCCO,-8.6,22728,Exp,Valid,-8.6869335
C=CCO,CCOCC,-4.87,2061,Exp,Valid,-4.990096
CCN,CCCCCCCCC,-1.98,10539,Exp,Valid,-1.9783756
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,CCCCCCCCO,-13.68,16423,Exp,Valid,-13.490812
C1COCCOCCOCCOCCOCCO1,O,-15.59,1064,Exp,Valid,-14.766429
CCCCNCc1ccc(C)cc1,O,-5.47,9505,Exp,Valid,-5.486404
CCC(C)=O,CNC(C)=O,-4.19,6007,Exp,Valid,-4.162596
O=c1cc[nH]c(=O)[nH]1,ClC(Cl)Cl,-14.28,21710,Exp,Valid,-14.429411
II,CCCCCCC,-4.66,17171,Exp,Valid,-4.6369815
[Br-],[Br-],-4.4,22550,Exp,Valid,-2.1335516
FS(F)(F)(F)(F)F,Cc1cccc(C)c1,0.19,17097,Exp,Valid,0.1945278
CCCCC(C)=O,CCCCCCC,-4.55,7248,Exp,Valid,-4.5490303
CCCOC(C)=O,Fc1c(F)c(F)c(F)c(F)c1F,-5.06,10090,Exp,Valid,-5.0626802
O=C(O)C=CC(=O)O,O=C1CCCCC1,-9.9,18961,Exp,Valid,-10.722815
CN(C)C,Cc1ccccc1,-2.71,12056,Exp,Valid,-2.6810367
ClC(Cl)(Cl)Cl,CCCCCC,-4.14,15873,Exp,Valid,-4.202738
OC(CCl)CCl,CCCCOC(C)=O,-7.58,21789,Exp,Valid,-7.3770714
Brc1ccccc1,CN(C)C=O,-6.21,104,Exp,Valid,-6.333977
CCCCCCCCCC(=O)O,O,-5.28,8447,Exp,Valid,-6.391969
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,C=CCCCCCCCCCCCCCC,-15.8,18481,Exp,Valid,-16.842821
CC(C)(C)C,CC(C)(C)C,-2.85,3121,Exp,Valid,-2.8329735
CCCCCCC,CCCCOC(C)=O,-4.23,8007,Exp,Valid,-4.2580824
C1CCCCC1,OCCCCCO,-2.61,825,Exp,Valid,-2.6452618
Cc1cc(C)cc(O)c1,CC(C)CC(C)(C)C,-6.48,14657,Exp,Valid,-6.7998395
CCCOCCO,O,-6.4,10143,Exp,Valid,-5.9942417
CCCN,CCCCCCCCCCO,-4.59,9907,Exp,Valid,-4.381386
C[N+](=O)[O-],CCCCCC(C)C,-2.82,14359,Exp,Valid,-2.6813033
CCOC(C)=O,[H]O[H],-3.02,11158,Exp,Valid,-2.9732046
CC(C)CCC(C)C,Cc1ccc(C)cc1,-4.77,4030,Exp,Valid,-4.780379
CCCCCCC,CN1CCCC1=O,-3.2,8026,Exp,Valid,-3.3069878
ClCCBr,O,-1.95,16083,Exp,Valid,-2.0797627
CCC(C)(C)C,CCCCCO,-2.93,5869,Exp,Valid,-2.7761643
CCCCCCCCC,c1ccccc1,-5.89,8425,Exp,Valid,-5.8520327
C,CC(C)=O,0.3,351,Exp,Valid,0.26046863
O=C(O)c1cccc(Cl)c1,CCCO,-10.7,19712,Exp,Valid,-10.652069
CO,Brc1ccccc1,-2.31,12612,Exp,Valid,-2.2757053
OO,Cc1ccccc1,-3.14,22100,Exp,Valid,-4.792345
ClCCCl,C1CCOC1,-5.01,16099,Exp,Valid,-4.963077
COC(=O)c1ccc(O)cc1,CCCCOCCCC,-10.74,12933,Exp,Valid,-9.898642
CCCCCCCCC=CCCCCCCCC(=O)OCC,O,-8.25,8432,Exp,Valid,-2.1600425
FC(F)(Cl)C(F)(Cl)Cl,C1CCOC1,-3.37,16808,Exp,Valid,-3.7291224
CCCCCl,CCCCOC,-4.37,9376,Exp,Valid,-4.3243217
CO,CCO,-4.64,12656,Exp,Valid,-4.7079597
CCCCCCCCC,CCC(C)=O,-5.31,8362,Exp,Valid,-5.3468366
NC=O,CC(C)c1ccccc1,-4.1,17763,Exp,Valid,-4.3300223
CC(C)N(N=O)C(C)C,O,-5.16,4314,Exp,Valid,-5.1008034
CC(C)CC(C)C,CCCCCCC,-4.22,3863,Exp,Valid,-4.201333
C=C(C)C1CC=C(C)CCC=C(C)CC1,O,-0.37,1215,Exp,Valid,-0.336439
ClCCCl,CCCCN(C=O)CCCC,-4.62,16115,Exp,Valid,-4.587813
CCOC(=O)Cc1ccccc1,CCOC(=O)Cc1ccccc1,-8.39,10963,Exp,Valid,-8.50919
CCCC(C)(C)C(=O)O,CCCC(C)(C)C(=O)O,-8.58,6796,Exp,Valid,-8.248792
CCCCCCCCCCCCCCC,O,4.29,8592,Exp,Valid,3.896535
Cc1ccc(C)cc1,CCCCCCCCO,-5.18,14897,Exp,Valid,-5.1244473
CC#N,CO,-4.04,2252,Exp,Valid,-4.5015297
S=C=S,CCCCCCCC,-3.29,22476,Exp,Valid,-3.3988373
CC1CCCCC1,CC#N,-3.28,5411,Exp,Valid,-3.3201158
CCCCC(=O)OC,Fc1c(F)c(F)c(F)c(F)c1F,-5.59,7201,Exp,Valid,-5.5835114
Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,O,-2.02,14490,Exp,Valid,-2.24438
CCNCC,CCCCCCCC,-3.42,10620,Exp,Valid,-3.5155604
CC(C)(C)Cl,C1COCCO1,-3.36,3160,Exp,Valid,-3.4520178
CN(C)C(=O)Nc1ccc(Cl)cc1,O,-10.41,12010,Exp,Valid,-9.866626
O=C(C(=O)c1ccccc1)c1ccccc1,COC(C)=O,-12.44,18619,Exp,Valid,-12.602003
CC(C)OC(C)C,CO,-3.82,4449,Exp,Valid,-3.5252035
CC(=O)OCCC(C)C,CC(=O)OCCC(C)C,-5.89,2804,Exp,Valid,-5.824996
CCCCCCc1cccc2ccccc12,CCCCCCc1cccc2ccccc12,-11.4,9198,Exp,Valid,-11.22866
Cc1sc2ccccc2c1C,Cc1sc2ccccc2c1C,-9.48,15826,Exp,Valid,-9.142557
C1CCCCC1,CCCC(=O)OCC,-3.93,729,Exp,Valid,-3.9418657
C=C(C)Cl,C=C(C)Cl,-3.31,1267,Exp,Valid,-3.6227
CC(C)=O,CN1CCCCC1=O,-3.82,3517,Exp,Valid,-3.7134018
CCCCO,CCC(C)=O,-5.66,9527,Exp,Valid,-5.808379
CCCCCC,CCCCOC(C)=O,-3.59,7774,Exp,Valid,-3.5824606
C=CC,CC(C)(C)O,-1.35,1625,Exp,Valid,-1.3578348
CCCCCCC,OCCS,-2.46,8072,Exp,Valid,-2.498932
CC1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,-3.59,5431,Exp,Valid,-3.6180062
CCCO,ClC(Cl)(Cl)Cl,-3.53,10001,Exp,Valid,-3.6979716
N#N,CCCCCCCCCCCCCC,1.24,17378,Exp,Valid,1.2686778
CC1CCCCC1,NC=O,-1.42,5440,Exp,Valid,-1.428672
CCCc1ccccc1,CCCCCCC,-5.92,10239,Exp,Valid,-5.8051176
CCCO,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.69,10004,Exp,Valid,-1.511638
ClCBr,ClCBr,-4.48,16061,Exp,Valid,-4.4452705
c1nc[nH]n1,COC(C)=O,-10.33,23598,Exp,Valid,-8.898157
CCCCC(C)=O,Fc1c(F)c(F)c(F)c(F)c1F,-5.55,7264,Exp,Valid,-5.6981816
Cc1ccccc1,CCCCCCC,-4.76,15394,Exp,Valid,-4.849416
CN,ClC(Cl)Cl,-3.165,12275,Exp,Valid,-2.7828705
ClCCCl,CC(=O)N(C)C,-5.01,16102,Exp,Valid,-5.075451
CCCc1ccccc1,CCCCCCCCCC,-5.23,10240,Exp,Valid,-5.834541
c1ccc2ccccc2c1,CCOC(C)=O,-7.78,23358,Exp,Valid,-7.6433215
c1ccc(Cn2ccnc2)cc1,O,-7.63,22917,Exp,Valid,-6.4952683
Fc1ccccc1,C1CCOC1,-4.94,17135,Exp,Valid,-4.901886
C1=CCCCC1,c1ccccc1,-4.47,610,Exp,Valid,-4.206801
c1ccc2c(c1)Cc1ccccc1O2,CCCCCCCCO,-9.67,23082,Exp,Valid,-9.821864
CCI,CCO,-3.57,10334,Exp,Valid,-3.6906784
O=S(=O)(Cl)Cl,O=S(=O)(Cl)Cl,-4.39,20998,Exp,Valid,-6.9287906
C=CCCCC,O,1.63,1909,Exp,Valid,1.6228799
O=C(O)c1ccccc1,CNC=O,-10.03,19820,Exp,Valid,-9.792729
CC1CC(C)CC(C)C1,CC1CC(C)CC(C)C1,-5.45,5332,Exp,Valid,-5.5512805
CCCC(C)C,c1ccncc1,-3.06,6942,Exp,Valid,-3.1021016
O=C(O)c1ccc([N+](=O)[O-])cc1,CCCCCOC(C)=O,-11.71,19637,Exp,Valid,-11.778234
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-15.0,4089,Exp,Valid,-16.873608
CC(=O)CC(C)=O,CCC(C)O,-5.05,2410,Exp,Valid,-4.9796734
C=CCCC,CCN1CCCC1=O,-2.46,1843,Exp,Valid,-2.4439578
CC(C)c1ccccc1,O=CN1CCOCC1,-5.28,4540,Exp,Valid,-5.365944
C1=C\CC/C=C/CC/C=C/CC/1,C1=C\CC/C=C/CC/C=C/CC/1,-7.79,623,Exp,Valid,-8.399905
COC(C)C,COC(C)C,-3.37,13090,Exp,Valid,-3.3957367
CCCCC,c1ccncc1,-2.64,7524,Exp,Valid,-2.7276762
CC(=O)OC(C)C,CCCCCCCCCC,-3.79,2715,Exp,Valid,-3.8351443
CC(C)[N+](=O)[O-],c1ccccc1,-5.07,4501,Exp,Valid,-5.047367
CC(=O)Cl,CC(=O)Cl,-4.03,2466,Exp,Valid,-4.671388
CCCCCCCC,OCCCCO,-2.87,8250,Exp,Valid,-2.8499608
CC(C)CC(C)C,ClC(Cl)(Cl)Cl,-4.29,3894,Exp,Valid,-4.3366466
CCCCC,CCCCCCCO,-2.66,7446,Exp,Valid,-2.648331
CCCC(=O)O,CC(Cl)Cl,-5.83,6715,Exp,Valid,-5.949091
CC(C)(C)O,O=CN1CCOCC1,-4.45,3254,Exp,Valid,-4.83326
CCOC(C)(C)C,CCCCCCCCO,-3.67,11072,Exp,Valid,-3.5809076
CCCCCCC,C=CCCCCCCCC,-4.55,7962,Exp,Valid,-4.5136967
CCCOCCC,CCCCCCCCO,-4.05,10129,Exp,Valid,-4.066582
CCCN,CCCCCCC,-3.03,9902,Exp,Valid,-3.0654533
CCCC(=O)O,CCCC(=O)O,-7.24,6718,Exp,Valid,-7.471233
O=C(O)c1ccc(C(=O)O)cc1,CN1CCCC1=O,-16.21,19451,Exp,Valid,-15.398537
CC,CC(C)CO,-0.64,4873,Exp,Valid,-0.6192741
II,CC(C)CC(C)(C)C,-4.5,17169,Exp,Valid,-4.7164207
CC(C)=O,CC(C)CC(C)(C)C,-2.44,3484,Exp,Valid,-2.491096
Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCCO,-16.23,14472,Exp,Valid,-16.296734
C=CCO,C=CCO,-5.5,2056,Exp,Valid,-5.5296674
CC(C)CCC(C)C,CC(C)CCC(C)C,-4.87,3988,Exp,Valid,-4.877581
CC(Cl)(Cl)Cl,[H]O[H],-0.57,4658,Exp,Valid,-0.54859936
C=CCCC,CCOC(=O)c1ccccc1C(=O)OCC,-2.33,1846,Exp,Valid,-2.329438
CC1=CCC(C(C)C)=CC1,CC1=CCC(C(C)C)=CC1,-6.87,5251,Exp,Valid,-6.650628
C=CC(=O)OCCCC,C=CC(=O)OCCCC,-5.97,1519,Exp,Valid,-5.957428
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,CCCCCCCCO,-11.21,16437,Exp,Valid,-11.200388
c1cc2ccc3cccc4ccc(c1)c2c34,ClC(Cl)Cl,-13.15,22805,Exp,Valid,-13.191389
CCCCCCCCCCCCCCCc1ccccc1,CCCCCCCCCCCCCCCc1ccccc1,-13.3,8814,Exp,Valid,-13.332425
CCCCI,CCCCCCCCCCCCCCCC,-4.95,9390,Exp,Valid,-4.9259233
CN(C)C(=O)Nc1ccccc1,c1ccccc1,-12.18,12019,Exp,Valid,-11.407496
C=O,CCCCCCCCCCCCCCCC,-0.99,2206,Exp,Valid,-0.66763014
Oc1cccc2ccccc12,CCCCCCC,-8.75,22315,Exp,Valid,-8.676559
CCCCO,CCCCCCCCC,-3.77,9535,Exp,Valid,-3.584932
O=C(O)c1cccc(Cl)c1,C1CCOC1,-11.19,19697,Exp,Valid,-11.302713
c1ccsc1,CCCCCCCCO,-3.89,23573,Exp,Valid,-3.926102
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,O,-3.34,16292,Exp,Valid,-3.3520107
CC(F)F,O,-0.1149999999999999,4721,Exp,Valid,-0.053919848
Oc1ccccc1Br,Cc1ccccc1C,-7.22,22379,Exp,Valid,-7.1692586
CCCN,Ic1ccccc1,-3.54,9923,Exp,Valid,-3.4550967
CCCOC(C)=O,Brc1ccccc1,-4.93,10055,Exp,Valid,-5.051894
O=C(O)c1cccc([N+](=O)[O-])c1,CCCCCCCCCCO,-11.79,19743,Exp,Valid,-11.5259695
c1ccc2c(c1)-c1cccc3cccc-2c13,CCCCO,-11.46,22974,Exp,Valid,-11.567739
C1=CCCCC1,CN1CCCCC1=O,-3.75,595,Exp,Valid,-3.7443373
CN1CCN(C)CC1,O,-7.58,12374,Exp,Valid,-5.495298
CCCCCCCCCCCCCCCCCCCCCCCC,CCC(C)=O,-14.76,8704,Exp,Valid,-14.92186
CC(C)CCC(C)C,CS(C)=O,-2.41,4029,Exp,Valid,-2.4924042
C=CCCCCC,CS(C)=O,-2.51,1945,Exp,Valid,-2.5366564
CCCCCCCCCCCCCCCCCCC,CC(=O)N(C)C,-12.86,8657,Exp,Valid,-12.996713
FC(F)(F)Br,CCCCCCCCO,-0.75,16844,Exp,Valid,-0.7973868
Cc1cccc(C(=O)O)c1,CC(C)CC(C)O,-10.02,15185,Exp,Valid,-9.84562
COC(C)(C)C,[H]O[H],-2.15,13022,Exp,Valid,-1.6376064
O=c1c2ccccc2sc2ccccc12,CCCC(C)CO,-11.94,21660,Exp,Valid,-11.841248
C1COC1,C1COC1,-4.02,961,Exp,Valid,-4.2212963
CC(C)(C)S,CC(C)(C)S,-4.04,3294,Exp,Valid,-3.784771
CCCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.47,7725,Exp,Valid,-3.515548
c1ccsc1,CN1CCCC1=O,-4.68,23575,Exp,Valid,-4.833315
CC(C)SC(C)C,O,-1.21,4476,Exp,Valid,-0.43498474
CCC(=O)OC,ClC(Cl)=C(Cl)Cl,-4.39,5777,Exp,Valid,-4.2232184
NC(N)=S,CCCCCCO,-9.57,17735,Exp,Valid,-9.66624
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,-10.49,21206,Exp,Valid,-11.635168
CNC1CCCCC1,CNC1CCCCC1,-6.17,12531,Exp,Valid,-6.599639
C=CCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,-2.7,1841,Exp,Valid,-2.6294718
CCCCC(C)CCC,CCCCC(C)CCC,-5.71,7282,Exp,Valid,-5.6641803
c1cc2ccc3cccc4ccc(c1)c2c34,CCCC(=O)OC,-12.7,22769,Exp,Valid,-12.832925
CCCCCC,CCCC#N,-3.07,7740,Exp,Valid,-3.134254
Cc1cc(C)c(C)cc1C,O,-0.72,14621,Exp,Valid,-0.9497115
