solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index,solvent_iupac_name,m062x,AE,SE
CCCCN,CCc1ccccc1,,-4.43,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCCCN,CCc1ccccc1,CCCCN.CCc1ccccc1,True,9453,EthylBenzene,-3.62,0.8099999999999996,0.6560999999999994
CC(=C)C(=C)C,C(=O)N(C)C,,-3.53,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=50582)']",C=C(C)C(=C)C,CN(C)C=O,C=C(C)C(=C)C.CN(C)C=O,True,1089,"n,n-DiMethylFormamide",-2.72,0.8099999999999996,0.6560999999999994
C1COCCN1,CCCCCCCCO,,-5.99,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1COCCN1,CCCCCCCCO,C1COCCN1.CCCCCCCCO,True,966,n-Octanol,-6.8,0.8099999999999996,0.6560999999999994
Nc1ccccc1,Nc1ccccc1,,-7.54,10.13020/3eks-j059 Compsol pure,Averaged - std : 0.07,Nc1ccccc1,Nc1ccccc1,Nc1ccccc1.Nc1ccccc1,True,18367,Aniline,-6.73,0.8099999999999996,0.6560999999999994
CCCCCCCC,COCCO,,-3.76,10.1016/j.cej.2021.129307,"["" 'Abraham Paper (A12)'"", "" 'CompSol Binary (entry number=22159)'"", "" 'CompSol Binary (entry number=22160)'"", "" 'CompSol Binary (entry number=22161)'"", "" 'CompSol Binary (entry number=22162)'""]",CCCCCCCC,COCCO,CCCCCCCC.COCCO,True,8215,2-MethoxyEthanol,-2.95,0.8099999999999996,0.6560999999999994
CC1=CC(=C(C=C1)C)O,O,,-5.92,10.1016/j.cej.2021.129307,"['Abraham Paper (A6)', 'Abraham Paper (A6)', 'FreeSolv (entry number=337)']",Cc1ccc(C)c(O)c1,O,Cc1ccc(C)c(O)c1.O,True,14881,Water,-5.11,0.8099999999999996,0.6560999999999994
CO,CC(C)OC(C)C,,-3.26,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],CO,CC(C)OC(C)C,CO.CC(C)OC(C)C,True,12626,DiIsoPropylEther,-2.45,0.8099999999999996,0.6560999999999994
CC(C)(C)C1=CC=CC=C1,O1CCCC1,,-6.93,10.1016/j.cej.2021.129307,"['Abraham Paper (A33)', 'CompSol Binary (entry number=59416)']",CC(C)(C)c1ccccc1,C1CCOC1,CC(C)(C)c1ccccc1.C1CCOC1,True,3339,TetraHydroFuran,-6.12,0.8099999999999996,0.6560999999999994
CC1CCC23C1CC(C2(C)C)CCC3=C,O,,0.83,10.1016/j.cej.2021.129307,['Abraham Paper (A28)'],C=C1CCC2CC3C(C)CCC13C2(C)C,O,C=C1CCC2CC3C(C)CCC13C2(C)C.O,True,1405,Water,1.64,0.8099999999999999,0.6560999999999999
CCCCCCC,C1CCCCC1=O,,-4.0,10.1016/j.cej.2021.129307,"['Abraham Paper (A4)', 'CompSol Binary (entry number=36526)', 'CompSol Binary (entry number=36527)']",CCCCCCC,O=C1CCCCC1,CCCCCCC.O=C1CCCCC1,True,8061,CycloHexanone,-3.19,0.81,0.6561000000000001
S,CS(=O)C,,-2.04,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=57113)'],S,CS(C)=O,S.CS(C)=O,True,22440,DiMethylSulfoxide,-2.85,0.81,0.6561000000000001
CC=C,O1CCOCC1,,-1.36,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],C=CC,C1COCCO1,C=CC.C1COCCO1,True,1623,"1,4-Dioxane",-0.55,0.81,0.6561000000000001
COC,CCCCCC,,-1.79,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],COC,CCCCCC,COC.CCCCCC,True,13132,n-Hexane,-0.98,0.81,0.6561000000000001
FC1(F)C(F)(F)C(F)(F)C1(F)F,O,,3.43,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC1(F)C(F)(F)C(F)(F)C1(F)F,O,FC1(F)C(F)(F)C(F)(F)C1(F)F.O,True,17030,Water,2.62,0.81,0.6561000000000001
CCCCCCCCl,O,,0.29,10.1016/j.cej.2021.129307,['FreeSolv (entry number=641)'],CCCCCCCCl,O,CCCCCCCCl.O,True,9021,Water,-0.52,0.81,0.6561000000000001
CC(C)CCC(C)C,CCCCCCCCCC,,-4.74,10.1016/j.cej.2021.129307,"['Abraham Paper (A32)', 'CompSol Binary (entry number=36969)', 'CompSol Binary (entry number=36970)']",CC(C)CCC(C)C,CCCCCCCCCC,CC(C)CCC(C)C.CCCCCCCCCC,True,4006,n-Decane,-3.93,0.81,0.6561000000000001
CC(C)(C)OC,CO,,-3.78,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COC(C)(C)C,CO,COC(C)(C)C.CO,True,13015,Methanol,-4.59,0.81,0.6561000000000001
C1=CC(=C(C=C1Cl)C2=CC(=CC(=C2)Cl)Cl)Cl,O,,-2.73,10.1016/j.cej.2021.129307,['Abraham Paper (A25)'],Clc1cc(Cl)cc(-c2cc(Cl)ccc2Cl)c1,O,Clc1cc(Cl)cc(-c2cc(Cl)ccc2Cl)c1.O,True,16340,Water,-1.92,0.81,0.6561000000000001
CCCCCN,CCCCCCCCCCCCCCCC,,-4.28,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCCCCN,CCCCCCCCCCCCCCCC,CCCCCN.CCCCCCCCCCCCCCCC,True,9224,n-Hexadecane,-3.47,0.81,0.6561000000000001
C=CC=C,C(Cl)Cl,,-2.83,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=37566)', 'CompSol Binary (entry number=37567)', 'CompSol Binary (entry number=37568)']",C=CC=C,ClCCl,C=CC=C.ClCCl,True,1731,Dichloromethane,-3.64,0.81,0.6561000000000001
CC(C)C1CCC2(C3C1C4C2(C4C3)C)C,O,,1.13,10.1016/j.cej.2021.129307,['Abraham Paper (A28)'],CC(C)C1CCC2(C)C3CC4C(C13)C42C,O,CC(C)C1CCC2(C)C3CC4C(C13)C42C.O,True,3766,Water,1.94,0.81,0.6561000000000001
CC1CCCCC1,COCCO,,-3.47,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=22148)'],CC1CCCCC1,COCCO,CC1CCCCC1.COCCO,True,5438,2-MethoxyEthanol,-2.66,0.81,0.6561000000000001
CCCC=O,NC=O,,-3.52,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCCC=O,NC=O,CCCC=O.NC=O,True,7109,Formamide,-2.71,0.81,0.6561000000000001
CCSC,O,,-1.5,10.1016/j.cej.2021.129307,['FreeSolv (entry number=531)'],CCSC,O,CCSC.O,True,11557,Water,-0.69,0.81,0.6561000000000001
CCOC,O,,-2.1,10.1016/j.cej.2021.129307,['FreeSolv (entry number=96)'],CCOC,O,CCOC.O,True,11183,Water,-1.29,0.81,0.6561000000000001
ClCCl,CCCCCCCCCCCCCCCCI,,-2.76,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,ClCCl,CCCCCCCCCCCCCCCCI,ClCCl.CCCCCCCCCCCCCCCCI,True,16164,1-IodoHexaDecane,-3.57,0.81,0.6561000000000001
C1CCOC1,CO,,-4.43,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",C1CCOC1,CO,C1CCOC1.CO,True,917,Methanol,-5.24,0.8100000000000005,0.6561000000000008
C1=CC(=CC=C1C(=O)O)Cl,CC(O)C,,-10.34,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccc(Cl)cc1,CC(C)O,O=C(O)c1ccc(Cl)cc1.CC(C)O,True,19523,2-Propanol,-9.53,0.8100000000000005,0.6561000000000008
CC1=CC(=CC=C1)C(=O)O,OCC(C)C,,-9.91,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",Cc1cccc(C(=O)O)c1,CC(C)CO,Cc1cccc(C(=O)O)c1.CC(C)CO,True,15187,2-Methyl-1-Propanol,-9.1,0.8100000000000005,0.6561000000000008
Cc1cnccn1,ClC(Cl)Cl,,-6.99,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1cnccn1,ClC(Cl)Cl,Cc1cnccn1.ClC(Cl)Cl,True,15738,Chloroform,-6.18,0.8100000000000005,0.6561000000000008
CCCCCC(C)=O,CCCCCCC,,-5.22,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCCCCC(C)=O,CCCCCCC,CCCCCC(C)=O.CCCCCCC,True,7656,Heptane,-6.03,0.8100000000000005,0.6561000000000008
CCCOCCC,CCCCCCCCO,,-4.05,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'CompSol Binary (entry number=13222)']",CCCOCCC,CCCCCCCCO,CCCOCCC.CCCCCCCCO,True,10129,n-Octanol,-4.86,0.8100000000000005,0.6561000000000008
CCC(C)C(C)O,CCCCCCCC,,-4.87,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CCC(C)C(C)O,CCCCCCCC,CCC(C)C(C)O.CCCCCCCC,True,6097,n-Octane,-4.06,0.8100000000000005,0.6561000000000008
C(C(CCl)O)Cl,CC(=O)OCCCC,,-7.58,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",OC(CCl)CCl,CCCCOC(C)=O,OC(CCl)CCl.CCCCOC(C)=O,True,21789,ButylEthanoate,-6.77,0.8100000000000005,0.6561000000000008
CCC1CCCCC1,CC(=O)OCCCC,,-4.99,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)', 'CompSol Binary (entry number=29875)']",CCC1CCCCC1,CCCCOC(C)=O,CCC1CCCCC1.CCCCOC(C)=O,True,6554,ButylEthanoate,-4.18,0.8100000000000005,0.6561000000000008
CC(C)(C)c1ccc(cc1)O,O,,-5.91,10.1016/j.cej.2021.129307,['FreeSolv (entry number=36)'],CC(C)(C)c1ccc(O)cc1,O,CC(C)(C)c1ccc(O)cc1.O,True,3329,Water,-5.1,0.8100000000000005,0.6561000000000008
OO,CCOCC,,-7.03,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,OO,CCOCC,OO.CCOCC,True,22099,DiethylEther,-6.22,0.8100000000000005,0.6561000000000008
CCCSCCC,O,,-1.275,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,CCCSCCC,O,CCCSCCC.O,True,10187,Water,-0.46,0.815,0.664225
c1ccc2cc3ccccc3cc2c1,O,,-4.175000000000001,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.06,c1ccc2cc3ccccc3cc2c1,O,c1ccc2cc3ccccc3cc2c1.O,True,23328,Water,-3.36,0.8150000000000008,0.6642250000000014
CN1CCCC1=O,CCCCCCCCO,,-8.63,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN1CCCC1=O,CCCCCCCCO,CN1CCCC1=O.CCCCCCCCO,True,12357,n-Octanol,-9.45,0.8199999999999985,0.6723999999999976
C1=CC=C(C=C1)C=CC2=CC=CC=C2,CCCCCCCO,,-10.2,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",C(=Cc1ccccc1)c1ccccc1,CCCCCCCO,C(=Cc1ccccc1)c1ccccc1.CCCCCCCO,True,317,1-Heptanol,-9.38,0.8199999999999985,0.6723999999999976
Clc1ccc(Cl)cc1,ClC(Cl)Cl,,-6.32,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Clc1ccc(Cl)cc1,ClC(Cl)Cl,Clc1ccc(Cl)cc1.ClC(Cl)Cl,True,16468,Chloroform,-7.14,0.8199999999999994,0.672399999999999
CCCC(C)C(C)O,CCCCCCCCCC,,-5.27,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CCCC(C)C(C)O,CCCCCCCCCC,CCCC(C)C(C)O.CCCCCCCCCC,True,6859,n-Decane,-4.45,0.8199999999999994,0.672399999999999
CCC1=CC=CC=C1O,O,,-5.85,10.1016/j.cej.2021.129307,"['Abraham Paper (A6)', 'FreeSolv (entry number=148)']",CCc1ccccc1O,O,CCc1ccccc1O.O,True,11831,Water,-5.03,0.8199999999999994,0.672399999999999
C1=CC(=CC=C1N)[N+](=O)[O-],CC(C)(C)CC(C)C,,-8.11,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],Nc1ccc([N+](=O)[O-])cc1,CC(C)CC(C)(C)C,Nc1ccc([N+](=O)[O-])cc1.CC(C)CC(C)(C)C,True,18254,"2,2,4-TriMethylPentane",-7.29,0.8199999999999994,0.672399999999999
CC(=O)CC(=O)C1=CC=CC=C1,CCCCCCC,,-7.87,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CC(=O)CC(=O)c1ccccc1,CCCCCCC,CC(=O)CC(=O)c1ccccc1.CCCCCCC,True,2394,Heptane,-8.69,0.8199999999999994,0.672399999999999
CC(O)=O,CCOCC,,-6.26,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CC(=O)O,CCOCC,CC(=O)O.CCOCC,True,2689,DiethylEther,-5.44,0.8199999999999994,0.672399999999999
CCBr,CC(C)(C)CC(C)C,,-2.95,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],CCBr,CC(C)CC(C)(C)C,CCBr.CC(C)CC(C)(C)C,True,5622,"2,2,4-TriMethylPentane",-3.77,0.8199999999999998,0.6723999999999998
CC(C)CCC(C)C,CCCCCCCCCCCC,,-4.63,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=38150)'],CC(C)CCC(C)C,CCCCCCCCCCCC,CC(C)CCC(C)C.CCCCCCCCCCCC,True,4007,n-Dodecane,-3.81,0.8199999999999998,0.6723999999999998
CCN,Brc1ccccc1,,-2.73,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCN,Brc1ccccc1,CCN.Brc1ccccc1,True,10532,BromoBenzene,-3.55,0.8199999999999998,0.6723999999999998
CCC=O,CCCCCCCC,,-2.54,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CCC=O,CCCCCCCC,CCC=O.CCCCCCCC,True,6647,n-Octane,-3.36,0.8199999999999998,0.6723999999999998
c1ccc2c(c1)Oc3ccccc3O2,O,,-3.15,10.1016/j.cej.2021.129307,['FreeSolv (entry number=366)'],c1ccc2c(c1)Oc1ccccc1O2,O,c1ccc2c(c1)Oc1ccccc1O2.O,True,23157,Water,-2.33,0.8199999999999998,0.6723999999999998
C1=CC=C(C=C1)CCC(=O)O,O,,-9.0,10.1016/j.cej.2021.129307,['Abraham Paper (A16)'],O=C(O)CCc1ccccc1,O,O=C(O)CCc1ccccc1.O,True,19137,Water,-8.18,0.8200000000000003,0.6724000000000004
C1=CC=C2C(=C1)C=CC3=CC=CC=C32,CCCCO,,-9.89,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",c1ccc2c(c1)ccc1ccccc12,CCCCO,c1ccc2c(c1)ccc1ccccc12.CCCCO,True,23227,1-Butanol,-9.07,0.8200000000000003,0.6724000000000004
CC1CCCCC1,CCCCCCCO,,-4.16,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CC1CCCCC1,CCCCCCCO,CC1CCCCC1.CCCCCCCO,True,5428,1-Heptanol,-3.34,0.8200000000000003,0.6724000000000004
CCCCC(O)=O,CC(C)OC(C)C,,-7.59,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCCCC(=O)O,CC(C)OC(C)C,CCCCC(=O)O.CC(C)OC(C)C,True,7157,DiIsoPropylEther,-6.77,0.8200000000000003,0.6724000000000004
C1=CC=CC=C1,CCCO,,-3.84,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=14851)']",c1ccccc1,CCCO,c1ccccc1.CCCO,True,23455,1-Propanol,-4.66,0.8200000000000003,0.6724000000000004
CCO,CNC=O,,-5.04,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.08,CCO,CNC=O,CCO.CNC=O,True,10745,n-MethylFormamide,-5.86,0.8200000000000003,0.6724000000000004
CCCO,CCCCCCCCO,,-5.02,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCCO,CCCCCCCCO,CCCO.CCCCCCCCO,True,9977,n-Octanol,-5.84,0.8200000000000003,0.6724000000000004
CCN(N=O)CC,CC(C)(C)CC(C)C,,-5.28,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],CCN(CC)N=O,CC(C)CC(C)(C)C,CCN(CC)N=O.CC(C)CC(C)(C)C,True,10477,"2,2,4-TriMethylPentane",-4.46,0.8200000000000003,0.6724000000000004
Oc1ccc(C=O)cc1,O,,-10.48,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,O=Cc1ccc(O)cc1,O,O=Cc1ccc(O)cc1.O,True,20794,Water,-9.66,0.8200000000000003,0.6724000000000004
CCCCC(=O)OC,C1CCC2CCCCC2C1,,-4.83,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCCCC(=O)OC,C1CCC2CCCCC2C1,CCCCC(=O)OC.C1CCC2CCCCC2C1,True,7177,Decalin,-4.01,0.8200000000000003,0.6724000000000004
CC(C)C(C)C(C)C,C1=CC=CC=C1,,-4.83,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=32412)', 'CompSol Binary (entry number=32413)']",CC(C)C(C)C(C)C,c1ccccc1,CC(C)C(C)C(C)C.c1ccccc1,True,3668,Benzene,-4.01,0.8200000000000003,0.6724000000000004
C1=CC=C(C=C1)C2=CC=CC=C2,C(=O)N(C)C,,-9.33,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",c1ccc(-c2ccccc2)cc1,CN(C)C=O,c1ccc(-c2ccccc2)cc1.CN(C)C=O,True,22858,"n,n-DiMethylFormamide",-8.51,0.8200000000000003,0.6724000000000004
c1ccc2ccccc2c1,ClC(Cl)Cl,,-7.89,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,c1ccc2ccccc2c1,ClC(Cl)Cl,c1ccc2ccccc2c1.ClC(Cl)Cl,True,23369,Chloroform,-8.71,0.8200000000000012,0.6724000000000019
CCCCCCl,O,,0.005,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.07,CCCCCCl,O,CCCCCCl.O,True,9214,Water,-0.82,0.825,0.6806249999999999
CCO,C1CCOC1,,-4.535,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.02,CCO,C1CCOC1,CCO.C1CCOC1,True,10681,TetraHydroFuran,-3.71,0.8250000000000002,0.6806250000000003
C1CCNCC1,CCCCCCCCO,,-6.27,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1CCNCC1,CCCCCCCCO,C1CCNCC1.CCCCCCCCO,True,882,n-Octanol,-5.44,0.8299999999999992,0.6888999999999986
C(Cl)(Cl)Cl,CS(=O)C,,-4.72,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=57215)'],ClC(Cl)Cl,CS(C)=O,ClC(Cl)Cl.CS(C)=O,True,16000,DiMethylSulfoxide,-3.89,0.8299999999999996,0.6888999999999994
CC(C)C(C)(C)O,CCCCCCCC,,-4.6,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CC(C)C(C)(C)O,CCCCCCCC,CC(C)C(C)(C)O.CCCCCCCC,True,3588,n-Octane,-3.77,0.8299999999999996,0.6888999999999994
CCC(=O)OC,ClC(Cl)=C(Cl)Cl,,-4.39,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCC(=O)OC,ClC(Cl)=C(Cl)Cl,CCC(=O)OC.ClC(Cl)=C(Cl)Cl,True,5777,TetraChloroEthene,-3.56,0.8299999999999996,0.6888999999999994
CC(=C)C=C,CNC=O,,-2.44,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",C=CC(=C)C,CNC=O,C=CC(=C)C.CNC=O,True,1453,n-MethylFormamide,-1.61,0.8299999999999998,0.6888999999999997
CC#C,CCCCCCCCO,,-1.59,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C#CC,CCCCCCCCO,C#CC.CCCCCCCCO,True,156,n-Octanol,-2.42,0.8299999999999998,0.6888999999999997
CC(C)SC(C)C,O,,-1.21,10.1016/j.cej.2021.129307,['FreeSolv (entry number=88)'],CC(C)SC(C)C,O,CC(C)SC(C)C.O,True,4476,Water,-0.38,0.83,0.6889
CC(C)CCO,CC(=O)OCCCC,,-5.78,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",CC(C)CCO,CCCCOC(C)=O,CC(C)CCO.CCCCOC(C)=O,True,4131,ButylEthanoate,-4.95,0.8300000000000001,0.6889000000000001
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,CC(=O)OCC,,-14.6,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,CCOC(C)=O,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1.CCOC(C)=O,True,11971,EthylEthanoate,-13.77,0.8300000000000001,0.6889000000000001
CCCCC(=O)OC,ClC(Cl)Cl,,-6.68,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCCCC(=O)OC,ClC(Cl)Cl,CCCCC(=O)OC.ClC(Cl)Cl,True,7199,Chloroform,-5.85,0.8300000000000001,0.6889000000000001
CCC(C)Cl,O,,0.07,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCC(C)Cl,O,CCC(C)Cl.O,True,6185,Water,-0.76,0.8300000000000001,0.6889000000000001
CCC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,CCC(O)C,,-12.27,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A38)']",CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,CCC(C)O,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O.CCC(C)O,True,11719,2-Butanol,-11.44,0.8300000000000001,0.6889000000000001
CC1=CC=CC=C1,CC(Cl)Cl,,-5.32,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=1281)'],Cc1ccccc1,CC(Cl)Cl,Cc1ccccc1.CC(Cl)Cl,True,15381,DiChloroEthane,-6.15,0.8300000000000001,0.6889000000000001
Cc1ccc(O)cc1,Cc1ccccc1C,,-7.18,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccc(O)cc1,Cc1ccccc1C,Cc1ccc(O)cc1.Cc1ccccc1C,True,15057,o-Xylene,-6.35,0.8300000000000001,0.6889000000000001
Oc1ccccc1,Clc1ccccc1,,-6.96,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Oc1ccccc1,Clc1ccccc1,Oc1ccccc1.Clc1ccccc1,True,22365,ChloroBenzene,-7.79,0.8300000000000001,0.6889000000000001
C1=CC(=CC=C1O)Cl,O,,-7.04,10.1016/j.cej.2021.129307,"['Abraham Paper (A6)', 'Abraham Paper (A6)', 'Abraham Paper (A6)', 'FreeSolv (entry number=125)']",Oc1ccc(Cl)cc1,O,Oc1ccc(Cl)cc1.O,True,22231,Water,-6.21,0.8300000000000001,0.6889000000000001
CCCC(C)CO,CCCCCCCCCC,,-4.82,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CCCC(C)CO,CCCCCCCCCC,CCCC(C)CO.CCCCCCCCCC,True,6957,n-Decane,-3.99,0.8300000000000001,0.6889000000000001
C1=CC(=C(C=C1Cl)Cl)Cl,CCCCCC,,-6.98,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],Clc1ccc(Cl)c(Cl)c1,CCCCCC,Clc1ccc(Cl)c(Cl)c1.CCCCCC,True,16445,n-Hexane,-6.15,0.8300000000000001,0.6889000000000001
CC(C)NC1=NC(=NC(=N1)OC)NC(C)C,O,,-9.69,10.1016/j.cej.2021.129307,['Abraham Paper (A23)'],COc1nc(NC(C)C)nc(NC(C)C)n1,O,COc1nc(NC(C)C)nc(NC(C)C)n1.O,True,14064,Water,-10.52,0.8300000000000001,0.6889000000000001
Oc1ccccc1,CCCCCCO,,-8.76,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Oc1ccccc1,CCCCCCO,Oc1ccccc1.CCCCCCO,True,22350,1-Hexanol,-7.93,0.8300000000000001,0.6889000000000001
CC(C)(C)OC,CCCCCCC,,-3.54,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],COC(C)(C)C,CCCCCCC,COC(C)(C)C.CCCCCCC,True,12998,Heptane,-2.71,0.8300000000000001,0.6889000000000001
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,O1CCCC1,,-12.63,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(C(=O)c1ccccc1)c1ccccc1,C1CCOC1,O=C(C(=O)c1ccccc1)c1ccccc1.C1CCOC1,True,18578,TetraHydroFuran,-13.46,0.8300000000000001,0.6889000000000001
CCCCC(C)=O,CCCCCC,,-4.68,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCCCC(C)=O,CCCCCC,CCCCC(C)=O.CCCCCC,True,7246,n-Hexane,-5.51,0.8300000000000001,0.6889000000000001
C1CCNCC1,Cc1ccccc1C,,-5.15,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1CCNCC1,Cc1ccccc1C,C1CCNCC1.Cc1ccccc1C,True,885,o-Xylene,-4.32,0.8300000000000001,0.6889000000000001
CC(C)C(C)C,CCCCCCCCCCCCCCCC,,-3.41,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=43033)'],CC(C)C(C)C,CCCCCCCCCCCCCCCC,CC(C)C(C)C.CCCCCCCCCCCCCCCC,True,3673,n-Hexadecane,-2.58,0.8300000000000001,0.6889000000000001
CCC1CCCCC1,CCCCCCCCCCCC,,-5.21,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=38218)'],CCC1CCCCC1,CCCCCCCCCCCC,CCC1CCCCC1.CCCCCCCCCCCC,True,6548,n-Dodecane,-4.38,0.8300000000000001,0.6889000000000001
CCCCN(N=O)CC,CC(C)(C)CC(C)C,,-6.49,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],CCCCN(CC)N=O,CC(C)CC(C)(C)C,CCCCN(CC)N=O.CC(C)CC(C)(C)C,True,9404,"2,2,4-TriMethylPentane",-5.66,0.8300000000000001,0.6889000000000001
CCCCCCCC=O,O,,-2.29,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCCCCCCC=O,O,CCCCCCCC=O.O,True,8308,Water,-3.12,0.8300000000000001,0.6889000000000001
CCC(O)=O,CC(C)OC(C)C,,-6.37,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCC(=O)O,CC(C)OC(C)C,CCC(=O)O.CC(C)OC(C)C,True,5719,DiIsoPropylEther,-5.54,0.8300000000000001,0.6889000000000001
CCCCC(CC)CO,O,,-3.96,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=63805)', 'CompSol Binary (entry number=63806)', 'CompSol Binary (entry number=63807)']",CCCCC(CC)CO,O,CCCCC(CC)CO.O,True,7334,Water,-3.13,0.8300000000000001,0.6889000000000001
