solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index,DGsolv_qm,AE,SE
C1=CC=C(C=C1)Cl,O1CCCC1,,-6.04,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],Clc1ccccc1,C1CCOC1,Clc1ccccc1.C1CCOC1,True,16599,-6.08202129,0.0420212900000001,0.0017657888132641083
Clc1ccccc1,CCCCCCCCCC,,-4.93,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Clc1ccccc1,CCCCCCCCCC,Clc1ccccc1.CCCCCCCCCC,True,16612,-4.99237515,0.06237515000000027,0.0038906593375225332
Clc1ccccc1,CCCCCCCCCCCCCCCC,,-4.965,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.02,Clc1ccccc1,CCCCCCCCCCCCCCCC,Clc1ccccc1.CCCCCCCCCCCCCCCC,True,16614,-4.82590473,0.13909526999999944,0.019347494136372743
C1=CC=C(C=C1)Cl,CC(=O)OCC,,-5.66,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",Clc1ccccc1,CCOC(C)=O,Clc1ccccc1.CCOC(C)=O,True,16620,-5.80762253,0.14762252999999959,0.02179241136360078
C1=CC=C(C=C1)Cl,C(=O)N(C)C,,-5.66,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",Clc1ccccc1,CN(C)C=O,Clc1ccccc1.CN(C)C=O,True,16622,-5.61982984,0.04017015999999973,0.0016136417544255785
C1=CC=C(C=C1)Cl,COCCO,,-5.23,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=22099)'],Clc1ccccc1,COCCO,Clc1ccccc1.COCCO,True,16625,-5.30721998,0.07721997999999974,0.005962925311200361
C1=CC=C(C=C1)Cl,c1cc(C)ccc1C,,-5.52,10.1016/j.cej.2021.129307,['Abraham Paper (A30)'],Clc1ccccc1,Cc1ccc(C)cc1,Clc1ccccc1.Cc1ccc(C)cc1,True,16626,-5.5864272,0.06642720000000057,0.004412572899840077
Clc1ccccc1,Clc1ccccc1,,-5.6850000000000005,10.13020/3eks-j059 Compsol pure,Averaged - std : 0.02,Clc1ccccc1,Clc1ccccc1,Clc1ccccc1.Clc1ccccc1,True,16630,-5.65396098,0.031039020000000583,0.0009634207625604362
C1=CC=C(C=C1)Cl,c1ccccc1C#N,,-5.63,10.1016/j.cej.2021.129307,['Abraham Paper (A26)'],Clc1ccccc1,N#Cc1ccccc1,Clc1ccccc1.N#Cc1ccccc1,True,16631,-5.64862996,0.018629960000000167,0.00034707540960160623
C1=CC=C(C=C1)Cl,C(CO)O,,-3.88,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=5484)'],Clc1ccccc1,OCCO,Clc1ccccc1.OCCO,True,16635,-4.18974882,0.30974882000000026,0.09594433149139256
C1=CC=C(C(=C1)Cl)Cl,O1CCCC1,,-7.11,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],Clc1ccccc1Cl,C1CCOC1,Clc1ccccc1Cl.C1CCOC1,True,16640,-7.23540861,0.12540861000000003,0.015727319462132107
C1=CC=C(C(=C1)Cl)Cl,CCCCCC,,-6.14,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],Clc1ccccc1Cl,CCCCCC,Clc1ccccc1Cl.CCCCCC,True,16642,-6.13072498,0.009275019999999579,8.602599600039218e-05
C1=CC=C(C(=C1)Cl)Cl,C(=O)N(C)C,,-6.82,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",Clc1ccccc1Cl,CN(C)C=O,Clc1ccccc1Cl.CN(C)C=O,True,16647,-6.68981405,0.13018595000000044,0.016948381577402614
C1=CC=C(C(=C1)Cl)Cl,ClC(Cl)(Cl)Cl,,-6.79,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],Clc1ccccc1Cl,ClC(Cl)(Cl)Cl,Clc1ccccc1Cl.ClC(Cl)(Cl)Cl,True,16648,-6.57619383,0.2138061699999998,0.04571307833006881
Cn1cccc1,O,,-2.89,10.1016/j.cej.2021.129307,['FreeSolv (entry number=313)'],Cn1cccc1,O,Cn1cccc1.O,True,16721,-2.97948048,0.08948047999999975,0.008006756301030355
Cn1cnc2c(N)ncnc12,CCCCCCCCO,,-13.56,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cn1cnc2c(N)ncnc21,CCCCCCCCO,Cn1cnc2c(N)ncnc21.CCCCCCCCO,True,16730,-12.82284639,0.73715361,0.5433954447360321
FC(Br)C(F)(F)F,CCCCCCCCCCCCCCCC,,-1.87,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC(Br)C(F)(F)F,CCCCCCCCCCCCCCCC,FC(Br)C(F)(F)F.CCCCCCCCCCCCCCCC,True,16762,-2.14812932,0.2781293199999997,0.07735591864366222
C(C(F)(F)F)(C(F)(F)F)F,CCCCCCCCO,,-1.12,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=13165)'],FC(C(F)(F)F)C(F)(F)F,CCCCCCCCO,FC(C(F)(F)F)C(F)(F)F.CCCCCCCCO,True,16765,-1.5461511,0.4261510999999998,0.18160476003120982
C(C(F)(F)F)(C(F)(F)F)F,CN1CCCC1=O,,-0.6,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(C(F)(F)F)C(F)(F)F,CN1CCCC1=O,FC(C(F)(F)F)C(F)(F)F.CN1CCCC1=O,True,16766,-2.32706654,1.72706654,2.982758833587572
C(C(F)(Cl)Cl)(F)(Cl)Cl,CC(=O)C,,-4.45,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],FC(Cl)(Cl)C(F)(Cl)Cl,CC(C)=O,FC(Cl)(Cl)C(F)(Cl)Cl.CC(C)=O,True,16771,-3.73638657,0.7136134300000001,0.509244127476365
C(C(F)(Cl)Cl)(F)(Cl)Cl,CCCO,,-3.64,10.1016/j.cej.2021.129307,['Abraham Paper (A2)'],FC(Cl)(Cl)C(F)(Cl)Cl,CCCO,FC(Cl)(Cl)C(F)(Cl)Cl.CCCO,True,16774,-3.97522641,0.33522640999999975,0.11237674596148793
C(C(F)(Cl)Cl)(F)(Cl)Cl,CC(C)(C)OC,,-4.68,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],FC(Cl)(Cl)C(F)(Cl)Cl,COC(C)(C)C,FC(Cl)(Cl)C(F)(Cl)Cl.COC(C)(C)C,True,16776,-4.56956628,0.11043371999999962,0.012195606513038318
FC(Cl)(Cl)Cl,C1CCCCC1,,-2.63,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC(Cl)(Cl)Cl,C1CCCCC1,FC(Cl)(Cl)Cl.C1CCCCC1,True,16781,-3.318722,0.6887220000000003,0.4743379932840004
C(F)(Cl)(Cl)Cl,CCCCCCCCC,,-2.83,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=52820)'],FC(Cl)(Cl)Cl,CCCCCCCCC,FC(Cl)(Cl)Cl.CCCCCCCCC,True,16783,-3.06482298,0.23482298000000013,0.05514183193608046
C(F)(Cl)(Cl)Cl,C(=O)N(C)C,,-2.52,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(Cl)(Cl)Cl,CN(C)C=O,FC(Cl)(Cl)Cl.CN(C)C=O,True,16785,-2.56787418,0.04787417999999999,0.0022919371106723987
C(F)(Cl)(Cl)Cl,CN1CCCC1=O,,-2.56,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(Cl)(Cl)Cl,CN1CCCC1=O,FC(Cl)(Cl)Cl.CN1CCCC1=O,True,16786,-2.8021781,0.24217809999999984,0.05865023211960992
FC(Cl)(Cl)Cl,ClC(Cl)Cl,,-2.62,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC(Cl)(Cl)Cl,ClC(Cl)Cl,FC(Cl)(Cl)Cl.ClC(Cl)Cl,True,16787,-3.36597026,0.74597026,0.5564716288044675
C(C(F)(F)F)(F)Cl,CCCCCCCCO,,-1.67,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=13340)'],FC(Cl)C(F)(F)F,CCCCCCCCO,FC(Cl)C(F)(F)F.CCCCCCCCO,True,16792,-2.09106148,0.4210614800000001,0.17729276993979048
C(F)(Cl)Cl,C(=O)N(C)C,,-1.35,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(Cl)Cl,CN(C)C=O,FC(Cl)Cl.CN(C)C=O,True,16798,-3.58225803,2.23225803,4.982975912499481
C(F)(Cl)Cl,CN1CCCC1=O,,-1.34,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(Cl)Cl,CN1CCCC1=O,FC(Cl)Cl.CN1CCCC1=O,True,16799,-3.76358685,2.4235868499999995,5.87377321949292
C(C(F)(Cl)Cl)(F)(F)Cl,CC(=O)C,,-3.31,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],FC(F)(Cl)C(F)(Cl)Cl,CC(C)=O,FC(F)(Cl)C(F)(Cl)Cl.CC(C)=O,True,16809,-2.70275745,0.60724255,0.3687435145305026
C(C(F)(Cl)Cl)(F)(F)Cl,CCC(=O)C,,-3.36,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)']",FC(F)(Cl)C(F)(Cl)Cl,CCC(C)=O,FC(F)(Cl)C(F)(Cl)Cl.CCC(C)=O,True,16810,-2.9455321,0.4144679,0.17178364013041
FC(F)(Cl)C(F)(Cl)Cl,CCCCCCCCO,,-2.54,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC(F)(Cl)C(F)(Cl)Cl,CCCCCCCCO,FC(F)(Cl)C(F)(Cl)Cl.CCCCCCCCO,True,16812,-3.07818722,0.5381872199999997,0.28964548377132815
C(C(F)(Cl)Cl)(F)(F)Cl,CC(C)(C)OC,,-3.62,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],FC(F)(Cl)C(F)(Cl)Cl,COC(C)(C)C,FC(F)(Cl)C(F)(Cl)Cl.COC(C)(C)C,True,16814,-3.51235134,0.10764866000000017,0.011588233999795637
C(C(F)(Cl)Cl)(F)(F)Cl,CC(=O)OC,,-3.38,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",FC(F)(Cl)C(F)(Cl)Cl,COC(C)=O,FC(F)(Cl)C(F)(Cl)Cl.COC(C)=O,True,16815,-2.86821298,0.5117870199999999,0.2619259538404803
C(C(F)(Cl)Cl)(F)(F)Cl,ClCCCl,,-2.8,10.1016/j.cej.2021.129307,"['Abraham Paper (A34)', 'Abraham Paper (A7)']",FC(F)(Cl)C(F)(Cl)Cl,ClCCCl,FC(F)(Cl)C(F)(Cl)Cl.ClCCCl,True,16819,-2.92943486,0.12943486000000037,0.016753382983219697
FC(F)(Cl)C(F)(Cl)Cl,O,,1.77,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC(F)(Cl)C(F)(Cl)Cl,O,FC(F)(Cl)C(F)(Cl)Cl.O,True,16822,1.55580094,0.2141990600000001,0.045881237304883644
C(C(F)(F)Cl)(F)(F)Cl,O,,2.25,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A5)', 'Abraham Paper (A5)']",FC(F)(Cl)C(F)(F)Cl,O,FC(F)(Cl)C(F)(F)Cl.O,True,16830,2.34945134,0.09945133999999989,0.009890569027795578
C(F)(F)(Cl)Cl,CCCCCCCCC,,-1.68,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=52704)'],FC(F)(Cl)Cl,CCCCCCCCC,FC(F)(Cl)Cl.CCCCCCCCC,True,16836,-1.96095482,0.28095482000000005,0.07893561088123242
FC(F)(Cl)Cl,CCCCCCCCO,,-1.295,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.05,FC(F)(Cl)Cl,CCCCCCCCO,FC(F)(Cl)Cl.CCCCCCCCO,True,16837,-1.7343779,0.4393779,0.19305293900841
C(F)(F)(Cl)Cl,ClC(Cl)(Cl)Cl,,-1.92,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],FC(F)(Cl)Cl,ClC(Cl)(Cl)Cl,FC(F)(Cl)Cl.ClC(Cl)(Cl)Cl,True,16838,-2.18132137,0.2613213700000001,0.06828885841867696
FC(F)(Cl)Cl,O,,1.69,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC(F)(Cl)Cl,O,FC(F)(Cl)Cl.O,True,16842,1.53098895,0.15901104999999993,0.025284514022102477
C(F)(F)(F)C(Br)Cl,O1CCCC1,,-5.01,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],FC(F)(F)C(Cl)Br,C1CCOC1,FC(F)(F)C(Cl)Br.C1CCOC1,True,16850,-4.61393714,0.3960628599999998,0.15686578907137944
FC(F)(F)C(Cl)Br,CCCCCCCCO,,-3.27,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC(F)(F)C(Cl)Br,CCCCCCCCO,FC(F)(F)C(Cl)Br.CCCCCCCCO,True,16854,-3.68525284,0.41525283999999996,0.17243492112806558
C(C(F)(F)F)(Cl)Br,CC(=O)OC,,-4.61,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",FC(F)(F)C(Cl)Br,COC(C)=O,FC(F)(F)C(Cl)Br.COC(C)=O,True,16856,-4.34781972,0.26218027999999993,0.06873849922087837
C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,CCCCCCC,,-2.35,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=42361)'],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCCCCC,True,16868,-2.8354709,0.4854708999999997,0.2356819947468097
C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,CCCO,,-1.24,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=14999)'],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCO,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCO,True,16870,-1.44925643,0.20925642999999994,0.043788253496344874
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,-4.14,Compsol pure,solute-solvent same,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,True,16871,-4.29029839,0.15029839000000056,0.02258960603659227
C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C(=S)=S,,-0.45,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=34565)'],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,S=C=S,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.S=C=S,True,16872,-3.04469302,2.59469302,6.732431868036719
FC(F)(F)C(F)(F)C(F)(F)F,O,,4.28,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC(F)(F)C(F)(F)C(F)(F)F,O,FC(F)(F)C(F)(F)C(F)(F)F.O,True,16881,4.41890969,0.1389096899999993,0.019295901975895906
C(C(F)(F)Cl)(F)(F)F,CCCCCCCCO,,-0.39,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=13466)'],FC(F)(F)C(F)(F)Cl,CCCCCCCCO,FC(F)(F)C(F)(F)Cl.CCCCCCCCO,True,16884,-0.83254748,0.44254748,0.1958482720543504
C(C(F)(F)Cl)(F)(F)F,C(=O)N(C)C,,-1.54,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(F)(F)C(F)(F)Cl,CN(C)C=O,FC(F)(F)C(F)(F)Cl.CN(C)C=O,True,16885,-0.25561407,1.28438593,1.649647217181965
C(F)(F)(F)Cl,CCCCCCC,,-0.6,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],FC(F)(F)Cl,CCCCCCC,FC(F)(F)Cl.CCCCCCC,True,16899,-0.92647726,0.32647726,0.1065874012971076
C(F)(F)(F)Cl,CCCCCCCCC,,-0.46,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=52697)'],FC(F)(F)Cl,CCCCCCCCC,FC(F)(F)Cl.CCCCCCCCC,True,16902,-0.82510919,0.36510919000000003,0.13330472062245613
C(F)(F)(F)Cl,CN1CCCC1=O,,0.23,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(F)(F)Cl,CN1CCCC1=O,FC(F)(F)Cl.CN1CCCC1=O,True,16905,-0.48645821,0.71645821,0.5133123666764041
ClC(F)(F)F,ClC(Cl)(Cl)Cl,,-0.6,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],FC(F)(F)Cl,ClC(Cl)(Cl)Cl,FC(F)(F)Cl.ClC(Cl)(Cl)Cl,True,16906,-0.96584576,0.36584576,0.13384312010997762
C(F)(F)(F)F,OCC(C)C,,1.0,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",FC(F)(F)F,CC(C)CO,FC(F)(F)F.CC(C)CO,True,16915,0.5727266,0.4272734,0.18256255834756002
C(F)(F)(F)F,CCCCCCCC,,0.72,10.1016/j.cej.2021.129307,"['Abraham Paper (A32)', 'CompSol Binary (entry number=54466)']",FC(F)(F)F,CCCCCCCC,FC(F)(F)F.CCCCCCCC,True,16919,0.38953599,0.33046401,0.10920646190528008
C(F)(F)(F)F,CCCCCCCCCCC,,0.92,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=61758)'],FC(F)(F)F,CCCCCCCCCCC,FC(F)(F)F.CCCCCCCCCCC,True,16923,0.52127473,0.39872527,0.15898184093657292
C(F)(F)(F)F,CCCCCCCCCCCC,,0.97,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=38277)'],FC(F)(F)F,CCCCCCCCCCCC,FC(F)(F)F.CCCCCCCCCCCC,True,16924,0.55616463,0.4138353699999999,0.17125971346303684
C(F)(F)(F)F,CCCCCCCCCCO,,1.36,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",FC(F)(F)F,CCCCCCCCCCO,FC(F)(F)F.CCCCCCCCCCO,True,16930,0.69439066,0.66560934,0.44303579349523564
C(F)(F)(F)F,CCCCCCO,,1.21,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",FC(F)(F)F,CCCCCCO,FC(F)(F)F.CCCCCCO,True,16934,0.61150912,0.59849088,0.35819133344317433
C(F)(F)(F)F,CCCCCO,,1.16,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",FC(F)(F)F,CCCCCO,FC(F)(F)F.CCCCCO,True,16935,0.59173764,0.56826236,0.3229221097927696
C(F)(F)(F)F,CCO,,0.98,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",FC(F)(F)F,CCO,FC(F)(F)F.CCO,True,16938,0.61465125,0.36534875,0.1334797091265625
C(F)(F)(F)F,C(=O)N(C)C,,1.56,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(F)(F)F,CN(C)C=O,FC(F)(F)F.CN(C)C=O,True,16939,0.87445217,0.6855478300000001,0.46997582721770903
C(F)(F)(F)F,c1cc(C)ccc1C,,1.11,10.1016/j.cej.2021.129307,['Abraham Paper (A30)'],FC(F)(F)F,Cc1ccc(C)cc1,FC(F)(F)F.Cc1ccc(C)cc1,True,16942,0.40899174,0.70100826,0.4914125805882277
C(F)(F)(F)F,ClC(Cl)(Cl)Cl,,0.82,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],FC(F)(F)F,ClC(Cl)(Cl)Cl,FC(F)(F)F.ClC(Cl)(Cl)Cl,True,16945,0.39111255,0.42888744999999995,0.18394444476750246
C(F)(F)(F)F,C1CCC(=O)C1,,1.36,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=36888)'],FC(F)(F)F,O=C1CCCC1,FC(F)(F)F.O=C1CCCC1,True,16949,0.55124986,0.8087501400000001,0.6540767889500197
C(=C(F)F)Cl,CCCCCCCCO,,-1.69,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=13354)'],FC(F)=CCl,CCCCCCCCO,FC(F)=CCl.CCCCCCCCO,True,16984,-1.77068252,0.08068252000000009,0.006509669033550414
ClC=C(F)(F),O,,0.52,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=63721)']",FC(F)=CCl,O,FC(F)=CCl.O,True,16988,1.12055969,0.6005596900000001,0.3606719412528962
C(C(F)(F)F)(F)F,CCCCCCCCC,,-0.39,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=52793)'],FC(F)C(F)(F)F,CCCCCCCCC,FC(F)C(F)(F)F.CCCCCCCCC,True,16993,-0.70609888,0.31609887999999997,0.09991850193725438
C(C(F)(F)F)(F)F,CCCCCCCCO,,-0.57,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=13622)'],FC(F)C(F)(F)F,CCCCCCCCO,FC(F)C(F)(F)F.CCCCCCCCO,True,16994,-1.09177618,0.5217761800000001,0.27225038201539253
C(C(F)(F)F)(F)F,C(=O)N(C)C,,-1.54,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(F)C(F)(F)F,CN(C)C=O,FC(F)C(F)(F)F.CN(C)C=O,True,16995,-1.78105882,0.2410588199999999,0.05810935469979235
C(C(F)(F)F)(F)F,O,,1.45,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FC(F)C(F)(F)F,O,FC(F)C(F)(F)F.O,True,16998,1.59007529,0.14007528999999996,0.01962108686858409
FC(F)Cl,O,,-0.5,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,FC(F)Cl,O,FC(F)Cl.O,True,17012,0.11930498,0.61930498,0.3835386582528004
C(F)(F)F,CCCCCCCCC,,0.06,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=52824)'],FC(F)F,CCCCCCCCC,FC(F)F.CCCCCCCCC,True,17014,-0.27687389,0.33687389,0.11348401776373211
C(C(F)(F)F)F,CCCCCCCCC,,-0.76,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=52561)'],FCC(F)(F)F,CCCCCCCCC,FCC(F)(F)F.CCCCCCCCC,True,17037,-0.98187484,0.22187484000000002,0.04922844462502561
C(C(F)(F)F)F,CCCCCCCCO,,-0.89,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=13171)'],FCC(F)(F)F,CCCCCCCCO,FCC(F)(F)F.CCCCCCCCO,True,17038,-1.47462522,0.5846252200000001,0.3417866478600485
C(C(F)(F)F)F,O,,0.56,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=61925)']",FCC(F)(F)F,O,FCC(F)(F)F.O,True,17043,0.62838491,0.06838490999999991,0.004676495915708088
C(F)F,CCCCCCCCO,,-0.57,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=13506)'],FCF,CCCCCCCCO,FCF.CCCCCCCCO,True,17052,-0.91727982,0.34727982,0.1206032733792324
C(F)F,C(=O)N(C)C,,-1.69,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",FCF,CN(C)C=O,FCF.CN(C)C=O,True,17053,-1.97011489,0.2801148900000001,0.07846435159971217
FS(F)(F)(F)(F)F,O1CCOCC1,,0.52,10.1016/j.cej.2021.129307,"['Abraham Paper (A33)', 'CompSol Binary (entry number=7589)']",FS(F)(F)(F)(F)F,C1COCCO1,FS(F)(F)(F)(F)F.C1COCCO1,True,17061,-0.39816794,0.91816794,0.8430323660438437
FS(F)(F)(F)(F)F,CC(C)(C)CC(C)C,,-0.47,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],FS(F)(F)(F)(F)F,CC(C)CC(C)(C)C,FS(F)(F)(F)(F)F.CC(C)CC(C)(C)C,True,17066,-1.12154997,0.65154997,0.42451736340700097
FS(F)(F)(F)(F)F,CCCCCC,,-0.41,10.1016/j.cej.2021.129307,"['Abraham Paper (A32)', 'CompSol Binary (entry number=44818)']",FS(F)(F)(F)(F)F,CCCCCC,FS(F)(F)(F)(F)F.CCCCCC,True,17070,-1.24311847,0.83311847,0.694086385055141
FS(F)(F)(F)(F)F,CCCCCCCCC,,-0.16,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=52559)'],FS(F)(F)(F)(F)F,CCCCCCCCC,FS(F)(F)(F)(F)F.CCCCCCCCC,True,17073,-1.07081347,0.91081347,0.8295811771334409
FS(F)(F)(F)(F)F,CCCCCCCCCCCCCC,,0.15,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=58832)'],FS(F)(F)(F)(F)F,CCCCCCCCCCCCCC,FS(F)(F)(F)(F)F.CCCCCCCCCCCCCC,True,17078,-0.89424667,1.04424667,1.0904511078060888
FS(F)(F)(F)(F)F,CCCCCCCCCCCCCCC,,0.18,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=54939)'],FS(F)(F)(F)(F)F,CCCCCCCCCCCCCCC,FS(F)(F)(F)(F)F.CCCCCCCCCCCCCCC,True,17079,-0.8663895,1.0463895,1.0949309857102503
FS(F)(F)(F)(F)F,CCCCCCCCCCO,,0.47,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",FS(F)(F)(F)(F)F,CCCCCCCCCCO,FS(F)(F)(F)(F)F.CCCCCCCCCCO,True,17082,-0.71909101,1.1890910099999998,1.4139374300628198
FS(F)(F)(F)(F)F,CCCCCCCCO,,0.41,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],FS(F)(F)(F)(F)F,CCCCCCCCO,FS(F)(F)(F)(F)F.CCCCCCCCO,True,17084,-0.74188781,1.15188781,1.3268455268265962
FS(F)(F)(F)(F)F,CCCCCCCO,,0.37,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",FS(F)(F)(F)(F)F,CCCCCCCO,FS(F)(F)(F)(F)F.CCCCCCCO,True,17085,-0.74712845,1.11712845,1.2479759737994025
FS(F)(F)(F)(F)F,CCCCCCO,,0.34,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",FS(F)(F)(F)(F)F,CCCCCCO,FS(F)(F)(F)(F)F.CCCCCCO,True,17086,-0.74874376,1.08874376,1.1853629749389378
