solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index
C1=CC(=CC(=C1)Cl)C(=O)O,CCCCCCCO,,-10.47,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc(Cl)c1,CCCCCCCO,O=C(O)c1cccc(Cl)c1.CCCCCCCO,True,19706
C1=CC(=CC(=C1)Cl)C(=O)O,CCCCCCO,,-10.55,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc(Cl)c1,CCCCCCO,O=C(O)c1cccc(Cl)c1.CCCCCCO,True,19707
C1=CC(=CC(=C1)Cl)C(=O)O,CCCCCO,,-10.59,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc(Cl)c1,CCCCCO,O=C(O)c1cccc(Cl)c1.CCCCCO,True,19708
C1=CC(=CC(=C1)Cl)C(=O)O,CC(=O)OCCCCC,,-10.14,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1cccc(Cl)c1,CCCCCOC(C)=O,O=C(O)c1cccc(Cl)c1.CCCCCOC(C)=O,True,19709
C1=CC(=CC(=C1)Cl)C(=O)O,CCCCO,,-10.63,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc(Cl)c1,CCCCO,O=C(O)c1cccc(Cl)c1.CCCCO,True,19710
C1=CC(=CC(=C1)Cl)C(=O)O,CC(=O)OCCCC,,-10.23,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1cccc(Cl)c1,CCCCOC(C)=O,O=C(O)c1cccc(Cl)c1.CCCCOC(C)=O,True,19711
C1=CC(=CC(=C1)Cl)C(=O)O,CCCO,,-10.7,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc(Cl)c1,CCCO,O=C(O)c1cccc(Cl)c1.CCCO,True,19712
C1=CC(=CC(=C1)Cl)C(=O)O,CCO,,-10.74,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc(Cl)c1,CCO,O=C(O)c1cccc(Cl)c1.CCO,True,19713
C1=CC(=CC(=C1)Cl)C(=O)O,CC(=O)OCC,,-10.38,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1cccc(Cl)c1,CCOC(C)=O,O=C(O)c1cccc(Cl)c1.CCOC(C)=O,True,19714
C1=CC(=CC(=C1)Cl)C(=O)O,CCOCC,,-10.48,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1cccc(Cl)c1,CCOCC,O=C(O)c1cccc(Cl)c1.CCOCC,True,19715
C1=CC(=CC(=C1)Cl)C(=O)O,O,,-7.03,10.1016/j.cej.2021.129307,"['Abraham Paper (A16)', 'Abraham Paper (A3)', 'Abraham Paper (A3)']",O=C(O)c1cccc(Cl)c1,O,O=C(O)c1cccc(Cl)c1.O,True,19717
C1=CC(=CC(=C1)O)C(=O)O,O,,-9.55,10.1016/j.cej.2021.129307,['Abraham Paper (A8)'],O=C(O)c1cccc(O)c1,O,O=C(O)c1cccc(O)c1.O,True,19731
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,O1CCCC1,,-12.54,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1cccc([N+](=O)[O-])c1,C1CCOC1,O=C(O)c1cccc([N+](=O)[O-])c1.C1CCOC1,True,19734
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,O1CCOCC1,,-12.17,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1cccc([N+](=O)[O-])c1,C1COCCO1,O=C(O)c1cccc([N+](=O)[O-])c1.C1COCCO1,True,19735
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CC(O)(C)C,,-12.41,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1cccc([N+](=O)[O-])c1,CC(C)(C)O,O=C(O)c1cccc([N+](=O)[O-])c1.CC(C)(C)O,True,19736
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,OCCC(C)C,,-11.79,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1cccc([N+](=O)[O-])c1,CC(C)CCO,O=C(O)c1cccc([N+](=O)[O-])c1.CC(C)CCO,True,19738
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,OCC(C)C,,-12.05,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1cccc([N+](=O)[O-])c1,CC(C)CO,O=C(O)c1cccc([N+](=O)[O-])c1.CC(C)CO,True,19739
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CC(O)C,,-12.37,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1cccc([N+](=O)[O-])c1,CC(C)O,O=C(O)c1cccc([N+](=O)[O-])c1.CC(C)O,True,19740
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CC(O)CC,,-12.34,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCC(C)O,O=C(O)c1cccc([N+](=O)[O-])c1.CCC(C)O,True,19741
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCCC(O)C,,-12.22,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1cccc([N+](=O)[O-])c1,CCCC(C)O,O=C(O)c1cccc([N+](=O)[O-])c1.CCCC(C)O,True,19742
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCCCCCCCCCO,,-11.79,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCCCCCCCCCO,O=C(O)c1cccc([N+](=O)[O-])c1.CCCCCCCCCCO,True,19743
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCCCCCCCO,,-11.91,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1cccc([N+](=O)[O-])c1,CCCCCCCCO,O=C(O)c1cccc([N+](=O)[O-])c1.CCCCCCCCO,True,19744
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCCCCCCO,,-11.94,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCCCCCCO,O=C(O)c1cccc([N+](=O)[O-])c1.CCCCCCCO,True,19745
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCCCCCO,,-12.01,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCCCCCO,O=C(O)c1cccc([N+](=O)[O-])c1.CCCCCCO,True,19746
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCCCCO,,-12.11,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCCCCO,O=C(O)c1cccc([N+](=O)[O-])c1.CCCCCO,True,19747
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCCCO,,-12.2,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCCCO,O=C(O)c1cccc([N+](=O)[O-])c1.CCCCO,True,19748
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CC(=O)OCCCC,,-11.64,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCCCOC(C)=O,O=C(O)c1cccc([N+](=O)[O-])c1.CCCCOC(C)=O,True,19749
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCCO,,-12.31,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCCO,O=C(O)c1cccc([N+](=O)[O-])c1.CCCO,True,19750
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCO,,-12.51,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCO,O=C(O)c1cccc([N+](=O)[O-])c1.CCO,True,19752
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CC(=O)OCC,,-11.94,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1cccc([N+](=O)[O-])c1,CCOC(C)=O,O=C(O)c1cccc([N+](=O)[O-])c1.CCOC(C)=O,True,19753
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CCOCC,,-12.05,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1cccc([N+](=O)[O-])c1,CCOCC,O=C(O)c1cccc([N+](=O)[O-])c1.CCOCC,True,19754
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CO,,-12.72,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1,CO,O=C(O)c1cccc([N+](=O)[O-])c1.CO,True,19755
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,CC(=O)OC,,-12.07,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1cccc([N+](=O)[O-])c1,COC(C)=O,O=C(O)c1cccc([N+](=O)[O-])c1.COC(C)=O,True,19756
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,O,,-9.45,10.1016/j.cej.2021.129307,"['Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A3)']",O=C(O)c1cccc([N+](=O)[O-])c1,O,O=C(O)c1cccc([N+](=O)[O-])c1.O,True,19758
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,O1CCCC1,,-19.13,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,C1CCOC1,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.C1CCOC1,True,19760
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,O1CCOCC1,,-18.69,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,C1COCCO1,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.C1COCCO1,True,19761
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CC(=O)C,,-18.47,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CC(C)=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CC(C)=O,True,19763
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,OCC(C)C,,-17.75,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CC(C)CO,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CC(C)CO,True,19764
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CC(O)C,,-18.36,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CC(C)O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CC(C)O,True,19765
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CC(O)CC,,-18.12,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCC(C)O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CCC(C)O,True,19766
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CCCCCCCO,,-17.57,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCCCCCCO,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CCCCCCCO,True,19767
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CCCCCCO,,-17.68,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCCCCCO,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CCCCCCO,True,19768
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CCCCCO,,-17.8,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCCCCO,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CCCCCO,True,19769
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CCCCO,,-17.91,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCCCO,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CCCCO,True,19770
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CCCO,,-18.29,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCCO,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CCCO,True,19771
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CC(=O)OCC,,-17.3,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCOC(C)=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.CCOC(C)=O,True,19772
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,CC(=O)OC,,-18.2,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,COC(C)=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.COC(C)=O,True,19773
C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,O,,-17.28,10.1016/j.cej.2021.129307,"['Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O.O,True,19775
C1=CC=C2C(=C1)C=CC=C2C(=O)O,C=CCCCCCCC=C,,-9.51,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],O=C(O)c1cccc2ccccc12,C=CCCCCCCC=C,O=C(O)c1cccc2ccccc12.C=CCCCCCCC=C,True,19780
C1=CC=C2C(=C1)C=CC=C2C(=O)O,CCCCCCCCCCCCCCC=C,,-9.45,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],O=C(O)c1cccc2ccccc12,C=CCCCCCCCCCCCCCC,O=C(O)c1cccc2ccccc12.C=CCCCCCCCCCCCCCC,True,19781
C1=CC=C2C(=C1)C=CC=C2C(=O)O,O,,-9.04,10.1016/j.cej.2021.129307,"['Abraham Paper (A16)', 'Abraham Paper (A27)', 'Abraham Paper (A27)']",O=C(O)c1cccc2ccccc12,O,O=C(O)c1cccc2ccccc12.O,True,19783
C1=CC=C(C=C1)C(=O)O,O1CCCC1,,-9.93,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1ccccc1,C1CCOC1,O=C(O)c1ccccc1.C1CCOC1,True,19792
C1=CC=C(C=C1)C(=O)O,O1CCOCC1,,-9.81,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1ccccc1,C1COCCO1,O=C(O)c1ccccc1.C1COCCO1,True,19793
C1=CC=C(C=C1)C(=O)O,C=CCCCCCCC=C,,-6.26,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],O=C(O)c1ccccc1,C=CCCCCCCC=C,O=C(O)c1ccccc1.C=CCCCCCCC=C,True,19794
C1=CC=C(C=C1)C(=O)O,CCCCCCCCCCCCCCC=C,,-5.84,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],O=C(O)c1ccccc1,C=CCCCCCCCCCCCCCC,O=C(O)c1ccccc1.C=CCCCCCCCCCCCCCC,True,19795
C1=CC=C(C=C1)C(=O)O,CC(=O)N(C)C,,-10.11,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1,CC(=O)N(C)C,O=C(O)c1ccccc1.CC(=O)N(C)C,True,19797
C1=CC=C(C=C1)C(=O)O,CC(=O)C,,-9.63,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1ccccc1,CC(C)=O,O=C(O)c1ccccc1.CC(C)=O,True,19799
C1=CC=C(C=C1)C(=O)O,OCCC(C)C,,-9.41,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1,CC(C)CCO,O=C(O)c1ccccc1.CC(C)CCO,True,19800
C1=CC=C(C=C1)C(=O)O,OCC(C)C,,-9.4,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1,CC(C)CO,O=C(O)c1ccccc1.CC(C)CO,True,19801
C1=CC=C(C=C1)C(=O)O,CC(O)C,,-9.63,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1,CC(C)O,O=C(O)c1ccccc1.CC(C)O,True,19803
C1=CC=C(C=C1)C(=O)O,CC(O)CC,,-9.41,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1,CCC(C)O,O=C(O)c1ccccc1.CCC(C)O,True,19805
C1=CC=C(C=C1)C(=O)O,CCCC(O)C,,-9.52,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1,CCCC(C)O,O=C(O)c1ccccc1.CCCC(C)O,True,19806
C1=CC=C(C=C1)C(=O)O,CCCCCCCCCCO,,-9.21,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCCCCCCCO,O=C(O)c1ccccc1.CCCCCCCCCCO,True,19807
C1=CC=C(C=C1)C(=O)O,CCCCCCCO,,-9.27,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCCCCO,O=C(O)c1ccccc1.CCCCCCCO,True,19808
C1=CC=C(C=C1)C(=O)O,CCCCCCO,,-9.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCCCO,O=C(O)c1ccccc1.CCCCCCO,True,19809
C1=CC=C(C=C1)C(=O)O,CCCCCO,,-9.44,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCCO,O=C(O)c1ccccc1.CCCCCO,True,19810
C1=CC=C(C=C1)C(=O)O,CCCCO,,-9.58,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCO,O=C(O)c1ccccc1.CCCCO,True,19811
C1=CC=C(C=C1)C(=O)O,CC(=O)OCCCC,,-9.29,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1ccccc1,CCCCOC(C)=O,O=C(O)c1ccccc1.CCCCOC(C)=O,True,19812
C1=CC=C(C=C1)C(=O)O,CCCCOCCCC,,-8.8,10.1016/j.cej.2021.129307,['Abraham Paper (A9)'],O=C(O)c1ccccc1,CCCCOCCCC,O=C(O)c1ccccc1.CCCCOCCCC,True,19813
C1=CC=C(C=C1)C(=O)O,CCCO,,-9.6,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCO,O=C(O)c1ccccc1.CCCO,True,19814
C1=CC=C(C=C1)C(=O)O,CCO,,-9.71,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCO,O=C(O)c1ccccc1.CCO,True,19816
C1=CC=C(C=C1)C(=O)O,CC(=O)OCC,,-9.43,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1ccccc1,CCOC(C)=O,O=C(O)c1ccccc1.CCOC(C)=O,True,19817
C1=CC=C(C=C1)C(=O)O,CCOCC,,-9.45,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1,CCOCC,O=C(O)c1ccccc1.CCOCC,True,19818
C1=CC=C(C=C1)C(=O)O,C(=O)N(C)C,,-10.12,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1,CN(C)C=O,O=C(O)c1ccccc1.CN(C)C=O,True,19819
C1=CC=C(C=C1)C(=O)O,CNC=O,,-10.03,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1,CNC=O,O=C(O)c1ccccc1.CNC=O,True,19820
C1=CC=C(C=C1)C(=O)O,CO,,-9.81,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CO,O=C(O)c1ccccc1.CO,True,19822
C1=CC=C(C=C1)C(=O)O,O,,-6.96,10.1016/j.cej.2021.129307,"['Abraham Paper (A16)', 'Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A21)', 'Abraham Paper (A27)', 'Abraham Paper (A27)', 'Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A6)', 'Abraham Paper (A8)', 'Abraham Paper (A9)']",O=C(O)c1ccccc1,O,O=C(O)c1ccccc1.O,True,19826
C1=CC=C(C(=C1)C(=O)O)Cl,CC(=O)C,,-10.37,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1ccccc1Cl,CC(C)=O,O=C(O)c1ccccc1Cl.CC(C)=O,True,19856
C1=CC=C(C(=C1)C(=O)O)Cl,C(=O)N(C)C,,-11.13,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1Cl,CN(C)C=O,O=C(O)c1ccccc1Cl.CN(C)C=O,True,19858
C1=CC=C(C(=C1)C(=O)O)Cl,O,,-7.53,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A5)', 'Abraham Paper (A8)']",O=C(O)c1ccccc1Cl,O,O=C(O)c1ccccc1Cl.O,True,19860
C1=CC=C(C(=C1)C(=O)O)O,O1CCCC1,,-10.78,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1ccccc1O,C1CCOC1,O=C(O)c1ccccc1O.C1CCOC1,True,19874
C1=CC=C(C(=C1)C(=O)O)O,O1CCOCC1,,-10.34,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1ccccc1O,C1COCCO1,O=C(O)c1ccccc1O.C1COCCO1,True,19875
C1=CC=C(C(=C1)C(=O)O)O,CC(O)(C)C,,-10.42,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CC(C)(C)O,O=C(O)c1ccccc1O.CC(C)(C)O,True,19876
C1=CC=C(C(=C1)C(=O)O)O,CC(=O)C,,-10.48,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1ccccc1O,CC(C)=O,O=C(O)c1ccccc1O.CC(C)=O,True,19878
C1=CC=C(C(=C1)C(=O)O)O,OCCC(C)C,,-10.14,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CC(C)CCO,O=C(O)c1ccccc1O.CC(C)CCO,True,19879
C1=CC=C(C(=C1)C(=O)O)O,OCC(C)C,,-10.18,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CC(C)CO,O=C(O)c1ccccc1O.CC(C)CO,True,19880
C1=CC=C(C(=C1)C(=O)O)O,CC(O)C,,-10.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CC(C)O,O=C(O)c1ccccc1O.CC(C)O,True,19881
C1=CC=C(C(=C1)C(=O)O)O,CCC(=O)C,,-10.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1ccccc1O,CCC(C)=O,O=C(O)c1ccccc1O.CCC(C)=O,True,19882
C1=CC=C(C(=C1)C(=O)O)O,CC(O)CC,,-10.33,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CCC(C)O,O=C(O)c1ccccc1O.CCC(C)O,True,19883
C1=CC=C(C(=C1)C(=O)O)O,CCCC(O)C,,-10.27,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1O,CCCC(C)O,O=C(O)c1ccccc1O.CCCC(C)O,True,19884
C1=CC=C(C(=C1)C(=O)O)O,CCCCCCCCO,,-10.15,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1O,CCCCCCCCO,O=C(O)c1ccccc1O.CCCCCCCCO,True,19885
C1=CC=C(C(=C1)C(=O)O)O,CCCCCCO,,-10.19,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1O,CCCCCCO,O=C(O)c1ccccc1O.CCCCCCO,True,19886
C1=CC=C(C(=C1)C(=O)O)O,CCCCCO,,-10.16,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1O,CCCCCO,O=C(O)c1ccccc1O.CCCCCO,True,19887
